major,percentile,earnings
Cosmetology,27,1.597237
Cosmetology,28,1.610029
Cosmetology,29,1.621767
Cosmetology,30,1.631049
Cosmetology,31,1.641872
Cosmetology,32,1.652952
Cosmetology,33,1.66509
Cosmetology,34,1.676458
Cosmetology,35,1.684746
Cosmetology,36,1.695258
Cosmetology,37,1.706931
Cosmetology,38,1.721325
Cosmetology,39,1.731146
Cosmetology,40,1.746144
Cosmetology,41,1.758741
Cosmetology,42,1.772088
Cosmetology,43,1.78155
Cosmetology,44,1.79293
Cosmetology,45,1.805594
Cosmetology,46,1.818456
Cosmetology,47,1.832149
Cosmetology,48,1.843334
Cosmetology,49,1.855503
Cosmetology,50,1.866333
Cosmetology,51,1.880363
Cosmetology,52,1.890878
Cosmetology,53,1.90243
Cosmetology,54,1.914603
Cosmetology,55,1.927611
Cosmetology,56,1.941431
Cosmetology,57,1.952442
Cosmetology,58,1.961452
Cosmetology,59,1.976917
Cosmetology,60,1.991413
Cosmetology,61,2.003744
Cosmetology,62,2.017228
Cosmetology,63,2.030259
Cosmetology,64,2.04514
Cosmetology,65,2.059164
Cosmetology,66,2.076179
Cosmetology,67,2.091392
Cosmetology,68,2.102626
Cosmetology,69,2.119281
Cosmetology,70,2.136568
Cosmetology,71,2.153724
Cosmetology,72,2.171192
Cosmetology,73,2.188471
Cosmetology,74,2.201855
Cosmetology,75,2.221327
Cosmetology,76,2.24278
Cosmetology,77,2.261034
Cosmetology,78,2.28645
Cosmetology,79,2.315032
Cosmetology,80,2.341681
Cosmetology,81,2.361619
Cosmetology,82,2.383684
Cosmetology,83,2.408533
Cosmetology,84,2.434994
Cosmetology,85,2.469378
Cosmetology,86,2.495662
Cosmetology,87,2.526223
Cosmetology,88,2.565853
Cosmetology,89,2.605969
Cosmetology,90,2.639368
Cosmetology,91,2.703598
Cosmetology,92,2.761472
Cosmetology,93,2.826962
Cosmetology,94,2.899885
Cosmetology,95,2.985829
Cosmetology,96,3.059624
Cosmetology,97,3.208601
Cosmetology,98,3.344927
Cosmetology,99,3.595983
Criminal Justice,1,1.213838
Criminal Justice,2,1.301232
Criminal Justice,3,1.367223
Criminal Justice,4,1.41967
Criminal Justice,5,1.448162
Criminal Justice,6,1.478127
Criminal Justice,7,1.516283
Criminal Justice,8,1.553271
Criminal Justice,9,1.579984
Criminal Justice,10,1.604593
Criminal Justice,11,1.629152
Criminal Justice,12,1.646573
Criminal Justice,13,1.665936
Criminal Justice,14,1.68242
Criminal Justice,15,1.700484
Criminal Justice,16,1.716886
Criminal Justice,17,1.734168
Criminal Justice,18,1.746286
Criminal Justice,19,1.760407
Criminal Justice,20,1.774303
Criminal Justice,21,1.789137
Criminal Justice,22,1.80393
Criminal Justice,23,1.821832
Criminal Justice,24,1.83728
Criminal Justice,25,1.852919
Criminal Justice,26,1.870168
Criminal Justice,27,1.883277
Criminal Justice,28,1.897879
Criminal Justice,29,1.914655
Criminal Justice,30,1.926407
Criminal Justice,31,1.939127
Criminal Justice,32,1.952154
Criminal Justice,33,1.966242
Criminal Justice,34,1.979472
Criminal Justice,35,1.99718
Criminal Justice,36,2.009641
Criminal Justice,37,2.019585
Criminal Justice,38,2.033205
Criminal Justice,39,2.044302
Criminal Justice,40,2.056128
Criminal Justice,41,2.069522
Criminal Justice,42,2.082559
Criminal Justice,43,2.095178
Criminal Justice,44,2.111186
Criminal Justice,45,2.126033
Criminal Justice,46,2.13551
Criminal Justice,47,2.151101
Criminal Justice,48,2.165299
Criminal Justice,49,2.179564
Criminal Justice,50,2.194754
Criminal Justice,51,2.208454
Criminal Justice,52,2.219982
Criminal Justice,53,2.233499
Criminal Justice,54,2.250396
Criminal Justice,55,2.265589
Criminal Justice,56,2.286053
Criminal Justice,57,2.301804
Criminal Justice,58,2.317115
Criminal Justice,59,2.332171
Criminal Justice,60,2.344596
Criminal Justice,61,2.36781
Criminal Justice,62,2.382765
Criminal Justice,63,2.400964
Criminal Justice,64,2.419624
Criminal Justice,65,2.437664
Criminal Justice,66,2.451921
Criminal Justice,67,2.467436
Criminal Justice,68,2.484371
Criminal Justice,69,2.500571
Criminal Justice,70,2.518071
Criminal Justice,71,2.539906
Criminal Justice,72,2.561801
Criminal Justice,73,2.582392
Criminal Justice,74,2.607199
Criminal Justice,75,2.626521
Criminal Justice,76,2.649568
Criminal Justice,77,2.669909
Criminal Justice,78,2.691572
Criminal Justice,79,2.718012
Criminal Justice,80,2.744916
Criminal Justice,81,2.77887
Criminal Justice,82,2.810034
Criminal Justice,83,2.840528
Criminal Justice,84,2.8696990000000002
Criminal Justice,85,2.904557
Criminal Justice,86,2.947896
Criminal Justice,87,2.992822
Criminal Justice,88,3.033964
Criminal Justice,89,3.061686
Criminal Justice,90,3.106855
Criminal Justice,91,3.169755
Criminal Justice,92,3.225005
Criminal Justice,93,3.295328
Criminal Justice,94,3.363132
Criminal Justice,95,3.461741
Criminal Justice,96,3.578391
Criminal Justice,97,3.764783
Criminal Justice,98,3.974298
Criminal Justice,99,4.30228
Criminology,1,1.245946
Criminology,2,1.305362
Criminology,3,1.363074
Criminology,4,1.405849
Criminology,5,1.445111
Criminology,6,1.475138
Criminology,7,1.509865
Criminology,8,1.527545
Criminology,9,1.550649
Criminology,10,1.578109
Criminology,11,1.594502
Criminology,12,1.616781
Criminology,13,1.639572
Criminology,14,1.657297
Criminology,15,1.671956
Criminology,16,1.689021
Criminology,17,1.708274
Criminology,18,1.726353
Criminology,19,1.741036
Criminology,20,1.75532
Criminology,21,1.771172
Criminology,22,1.786829
Criminology,23,1.799547
Criminology,24,1.818961
Criminology,25,1.835843
Criminology,26,1.851437
Criminology,27,1.869111
Criminology,28,1.887647
Criminology,29,1.902272
Criminology,30,1.914526
Criminology,31,1.928261
Criminology,32,1.942812
Criminology,33,1.954022
Criminology,34,1.963811
Criminology,35,1.975786
Criminology,36,1.986123
Criminology,37,2.002799
Criminology,38,2.016643
Criminology,39,2.032442
Criminology,40,2.041561
Criminology,41,2.055939
Criminology,42,2.068558
Criminology,43,2.078228
Criminology,44,2.089266
Criminology,45,2.104868
Criminology,46,2.11869
Criminology,47,2.132146
Criminology,48,2.145751
Criminology,49,2.16158
Criminology,50,2.176318
Criminology,51,2.188118
Criminology,52,2.203231
Criminology,53,2.219813
Criminology,54,2.232681
Criminology,55,2.244933
Criminology,56,2.264105
Criminology,57,2.279546
Criminology,58,2.29304
Criminology,59,2.309995
Criminology,60,2.321114
Criminology,61,2.335521
Criminology,62,2.351958
Criminology,63,2.369107
Criminology,64,2.385138
Criminology,65,2.403873
Criminology,66,2.418891
Criminology,67,2.436473
Criminology,68,2.448947
Criminology,69,2.466264
Criminology,70,2.481804
Criminology,71,2.499009
Criminology,72,2.520917
Criminology,73,2.546451
Criminology,74,2.565634
Criminology,75,2.579732
Criminology,76,2.603344
Criminology,77,2.64142
Criminology,78,2.659408
Criminology,79,2.687542
Criminology,80,2.712983
Criminology,81,2.738951
Criminology,82,2.772678
Criminology,83,2.810498
Criminology,84,2.847301
Criminology,85,2.87555
Criminology,86,2.91106
Criminology,87,2.9475
Criminology,88,3.002269
Criminology,89,3.030832
Criminology,90,3.077406
Criminology,91,3.113257
Criminology,92,3.181026
Criminology,93,3.232889
Criminology,94,3.305293
Criminology,95,3.428786
Criminology,96,3.529281
Criminology,97,3.657177
Criminology,98,3.86095
Criminology,99,4.1937430000000004
Drama,1,0.926513
Drama,2,1.013567
Drama,3,1.049728
Drama,4,1.090248
Drama,5,1.119459
Drama,6,1.149769
Drama,7,1.176996
Drama,8,1.212319
Drama,9,1.234598
Drama,10,1.250717
Drama,11,1.271494
Drama,12,1.290742
Drama,13,1.314268
Drama,14,1.334457
Drama,15,1.35836
Drama,16,1.378918
Drama,17,1.395896
Drama,18,1.420098
Drama,19,1.432748
Drama,20,1.45006
Drama,21,1.46311
Drama,22,1.476539
Drama,23,1.48847
Drama,24,1.503622
Drama,25,1.519665
Drama,26,1.534123
Drama,27,1.545441
Drama,28,1.558668
Drama,29,1.572805
Drama,30,1.586601
Drama,31,1.600528
Drama,32,1.616298
Drama,33,1.630376
Drama,34,1.644218
Drama,35,1.653901
Drama,36,1.668679
Drama,37,1.682193
Drama,38,1.698016
Drama,39,1.711993
Drama,40,1.725877
Drama,41,1.738524
Drama,42,1.752364
Drama,43,1.7686
Drama,44,1.78133
Drama,45,1.798676
Drama,46,1.814852
Drama,47,1.8295
Drama,48,1.841448
Drama,49,1.857727
Drama,50,1.869143
Drama,51,1.880355
Drama,52,1.895985
Drama,53,1.914774
Drama,54,1.925428
Drama,55,1.943406
Drama,56,1.960543
Drama,57,1.977282
Drama,58,1.989392
Drama,59,2.008773
Drama,60,2.024682
Drama,61,2.043038
Drama,62,2.055306
Drama,63,2.075866
Drama,64,2.099514
Drama,65,2.11611
Drama,66,2.131854
Drama,67,2.15019
Drama,68,2.170283
Drama,69,2.192503
Drama,70,2.212258
Drama,71,2.226764
Drama,72,2.249646
Drama,73,2.266929
Drama,74,2.286712
Drama,75,2.306677
Drama,76,2.333832
Drama,77,2.359607
Drama,78,2.383192
Drama,79,2.406634
Drama,80,2.440043
Drama,81,2.464315
Drama,82,2.499774
Drama,83,2.52763
Drama,84,2.557136
Drama,85,2.599379
Drama,86,2.638954
Drama,87,2.679232
Drama,88,2.741472
Drama,89,2.791131
Drama,90,2.850696
Drama,91,2.904493
Drama,92,3.003331
Drama,93,3.07362
Drama,94,3.171266
Drama,95,3.279871
Drama,96,3.429094
Drama,97,3.571773
Drama,98,3.771077
Drama,99,4.097224
Economics,1,1.576771
Economics,2,1.69405
Economics,3,1.770844
Economics,4,1.853009
Economics,5,1.909526
Economics,6,1.965198
Economics,7,2.021966
Economics,8,2.077954
Economics,9,2.129079
Economics,10,2.15779
Economics,11,2.20086
Economics,12,2.236823
Economics,13,2.274432
Economics,14,2.304141
Economics,15,2.336499
Economics,16,2.369448
Economics,17,2.394358
Economics,18,2.420766
Economics,19,2.448421
Economics,20,2.47848
Economics,21,2.495114
Economics,22,2.516327
Economics,23,2.541025
Economics,24,2.561491
Economics,25,2.579797
Economics,26,2.610765
Economics,27,2.636965
Economics,28,2.660736
Economics,29,2.683961
Economics,30,2.707213
Economics,31,2.726196
Economics,32,2.756352
Economics,33,2.782513
Economics,34,2.80154
Economics,35,2.832799
Economics,36,2.852179
Economics,37,2.876277
Economics,38,2.904701
Economics,39,2.922586
Economics,40,2.943514
Economics,41,2.964597
Economics,42,2.99827
Economics,43,3.019346
Economics,44,3.045224
Economics,45,3.074028
Economics,46,3.099424
Economics,47,3.123351
Economics,48,3.146688
Economics,49,3.17289
Economics,50,3.204282
Economics,51,3.232153
Economics,52,3.255238
Economics,53,3.284777
Economics,54,3.309751
Economics,55,3.339671
Economics,56,3.356463
Economics,57,3.376149
Economics,58,3.407499
Economics,59,3.431166
Economics,60,3.456653
Economics,61,3.48253
Economics,62,3.516539
Economics,63,3.548045
Economics,64,3.578852
Economics,65,3.614862
Economics,66,3.644697
Economics,67,3.672889
Economics,68,3.70829
Economics,69,3.749956
Economics,70,3.786785
Economics,71,3.825495
Economics,72,3.86502
Economics,73,3.90398
Economics,74,3.965893
Economics,75,4.000826
Economics,76,4.0467
Economics,77,4.095462
Economics,78,4.147775
Economics,79,4.190177
Economics,80,4.236907
Economics,81,4.280221
Economics,82,4.335352
Economics,83,4.397516
Economics,84,4.455162
Economics,85,4.523943
Economics,86,4.591366
Economics,87,4.652542
Economics,88,4.751517
Economics,89,4.850023
Economics,90,4.951627
Economics,91,5.061262
Economics,92,5.195132
Economics,93,5.341882
Economics,94,5.540061
Economics,95,5.780948
Economics,96,6.014766
Economics,97,6.291079
Economics,98,6.69849
Economics,99,7.42782
Education (All),1,0.964649
Education (All),2,1.048745
Education (All),3,1.098237
Education (All),4,1.13428
Education (All),5,1.172736
Education (All),6,1.202786
Education (All),7,1.23106
Education (All),8,1.254608
Education (All),9,1.271614
Education (All),10,1.29845
Education (All),11,1.317219
Education (All),12,1.33589
Education (All),13,1.352168
Education (All),14,1.37344
Education (All),15,1.394342
Education (All),16,1.416277
Education (All),17,1.432092
Education (All),18,1.443177
Education (All),19,1.459882
Education (All),20,1.474386
Education (All),21,1.490029
Education (All),22,1.505655
Education (All),23,1.521393
Education (All),24,1.532146
Education (All),25,1.545386
Education (All),26,1.558696
Education (All),27,1.570959
Education (All),28,1.590997
Education (All),29,1.604532
Education (All),30,1.616787
Education (All),31,1.627577
Education (All),32,1.637859
Education (All),33,1.648417
Education (All),34,1.65572
Education (All),35,1.669906
Education (All),36,1.683698
