doc_id,year,month,day,views
Oscar Wilde,2023,8,20,5468
Oscar Wilde,2023,8,21,5563
Oscar Wilde,2023,8,22,5816
Oscar Wilde,2023,8,23,5567
Oscar Wilde,2023,8,24,5424
Oscar Wilde,2023,8,25,5163
Oscar Wilde,2023,8,26,4985
Oscar Wilde,2023,8,27,5639
Oscar Wilde,2023,8,28,5947
Oscar Wilde,2023,8,29,5196
Oscar Wilde,2023,8,30,5205
Oscar Wilde,2023,8,31,5179
Oscar Wilde,2023,9,1,4958
Oscar Wilde,2023,9,2,4445
Oscar Wilde,2023,9,3,5658
Oscar Wilde,2023,9,4,5067
Oscar Wilde,2023,9,5,5421
Oscar Wilde,2023,9,6,5925
Oscar Wilde,2023,9,7,7058
Oscar Wilde,2023,9,8,6775
Oscar Wilde,2023,9,9,5957
Oscar Wilde,2023,9,10,6179
Oscar Wilde,2023,9,11,5312
Oscar Wilde,2023,9,12,5350
Oscar Wilde,2023,9,13,5278
Oscar Wilde,2023,9,14,5216
Oscar Wilde,2023,9,15,4944
Oscar Wilde,2023,9,16,5494
Oscar Wilde,2023,9,17,5287
Oscar Wilde,2023,9,18,5434
Oscar Wilde,2023,9,19,5099
Oscar Wilde,2023,9,20,5061
Oscar Wilde,2023,9,21,5045
Oscar Wilde,2023,9,22,4756
Oscar Wilde,2023,9,23,4743
Oscar Wilde,2023,9,24,5021
Oscar Wilde,2023,9,25,5637
Oscar Wilde,2023,9,26,5301
Oscar Wilde,2023,9,27,5044
Oscar Wilde,2023,9,28,5207
Oscar Wilde,2023,9,29,5134
George Bernard Shaw,2023,8,1,2676
George Bernard Shaw,2023,8,2,2687
George Bernard Shaw,2023,8,3,2596
George Bernard Shaw,2023,8,4,2588
George Bernard Shaw,2023,8,5,2523
George Bernard Shaw,2023,8,6,2701
George Bernard Shaw,2023,8,7,2643
George Bernard Shaw,2023,8,8,2722
George Bernard Shaw,2023,8,9,2626
George Bernard Shaw,2023,8,10,2579
George Bernard Shaw,2023,8,11,2531
George Bernard Shaw,2023,8,12,2449
George Bernard Shaw,2023,8,13,2537
George Bernard Shaw,2023,8,14,2347
George Bernard Shaw,2023,8,15,2395
George Bernard Shaw,2023,8,16,2745
George Bernard Shaw,2023,8,17,2776
George Bernard Shaw,2023,8,18,2740
George Bernard Shaw,2023,8,19,2400
George Bernard Shaw,2023,8,20,2491
George Bernard Shaw,2023,8,21,2753
George Bernard Shaw,2023,8,22,2806
George Bernard Shaw,2023,8,23,2766
George Bernard Shaw,2023,8,24,3482
George Bernard Shaw,2023,8,25,3317
George Bernard Shaw,2023,8,26,3025
George Bernard Shaw,2023,8,27,2856
George Bernard Shaw,2023,8,28,3020
George Bernard Shaw,2023,8,29,2799
George Bernard Shaw,2023,8,30,2596
George Bernard Shaw,2023,8,31,2644
George Bernard Shaw,2023,9,1,2817
George Bernard Shaw,2023,9,2,4392
George Bernard Shaw,2023,9,3,2744
George Bernard Shaw,2023,9,4,2714
George Bernard Shaw,2023,9,5,2660
George Bernard Shaw,2023,9,6,2811
George Bernard Shaw,2023,9,7,2681
George Bernard Shaw,2023,9,8,2890
George Bernard Shaw,2023,9,9,2604
George Bernard Shaw,2023,9,10,2613
George Bernard Shaw,2023,9,11,2668
George Bernard Shaw,2023,9,12,2730
George Bernard Shaw,2023,9,13,2860
George Bernard Shaw,2023,9,14,2703
George Bernard Shaw,2023,9,15,2593
George Bernard Shaw,2023,9,16,2299
George Bernard Shaw,2023,9,17,2501
George Bernard Shaw,2023,9,18,2767
George Bernard Shaw,2023,9,19,2757
George Bernard Shaw,2023,9,20,2742
George Bernard Shaw,2023,9,21,2993
George Bernard Shaw,2023,9,22,2743
George Bernard Shaw,2023,9,23,2745
George Bernard Shaw,2023,9,24,2762
George Bernard Shaw,2023,9,25,2857
George Bernard Shaw,2023,9,26,2683
George Bernard Shaw,2023,9,27,4092
George Bernard Shaw,2023,9,28,2676
Rudyard Kipling,2023,8,1,2914
Rudyard Kipling,2023,8,2,2959
Rudyard Kipling,2023,8,3,2963
Rudyard Kipling,2023,8,4,2628
Rudyard Kipling,2023,8,5,3046
Rudyard Kipling,2023,8,6,3043
Rudyard Kipling,2023,8,7,2796
Rudyard Kipling,2023,8,8,2593
Rudyard Kipling,2023,8,9,2473
Rudyard Kipling,2023,8,10,2509
Rudyard Kipling,2023,8,11,2427
Rudyard Kipling,2023,8,12,2507
Rudyard Kipling,2023,8,13,3050
Rudyard Kipling,2023,8,14,2774
Rudyard Kipling,2023,8,15,2652
Rudyard Kipling,2023,8,16,2793
Rudyard Kipling,2023,8,17,2787
Rudyard Kipling,2023,8,18,2545
Rudyard Kipling,2023,8,19,2490
Rudyard Kipling,2023,8,20,2722
Rudyard Kipling,2023,8,21,2746
Rudyard Kipling,2023,8,22,2897
Rudyard Kipling,2023,8,23,2803
Rudyard Kipling,2023,8,24,2577
Rudyard Kipling,2023,8,25,2613
Rudyard Kipling,2023,8,26,2700
Rudyard Kipling,2023,8,27,2946
Rudyard Kipling,2023,8,28,20856
Rudyard Kipling,2023,8,29,5159
Rudyard Kipling,2023,8,30,3348
Rudyard Kipling,2023,8,31,3200
Rudyard Kipling,2023,9,1,2758
Rudyard Kipling,2023,9,2,2521
Rudyard Kipling,2023,9,3,2859
Rudyard Kipling,2023,9,4,2711
Rudyard Kipling,2023,9,5,2720
Rudyard Kipling,2023,9,6,2699
Rudyard Kipling,2023,9,7,2752
Rudyard Kipling,2023,9,8,2445
Rudyard Kipling,2023,9,9,2586
Rudyard Kipling,2023,9,10,3106
Rudyard Kipling,2023,9,11,2768
Rudyard Kipling,2023,9,12,2674
Rudyard Kipling,2023,9,13,2651
Rudyard Kipling,2023,9,14,2704
Rudyard Kipling,2023,9,15,2647
Rudyard Kipling,2023,9,16,2582
Rudyard Kipling,2023,9,17,2940
Rudyard Kipling,2023,9,18,2832
Rudyard Kipling,2023,9,19,2830
Rudyard Kipling,2023,9,20,2853
Rudyard Kipling,2023,9,21,2746
Rudyard Kipling,2023,9,22,2869
Rudyard Kipling,2023,9,23,2776
Rudyard Kipling,2023,9,24,2953
Rudyard Kipling,2023,9,25,2880
Rudyard Kipling,2023,9,26,2964
Rudyard Kipling,2023,9,27,3239
Rudyard Kipling,2023,9,28,3620
Rudyard Kipling,2023,9,29,3022
Joseph Conrad,2023,8,1,1896
Joseph Conrad,2023,8,2,1851
Joseph Conrad,2023,8,3,2320
Joseph Conrad,2023,8,4,2127
Joseph Conrad,2023,8,5,2062
Joseph Conrad,2023,8,6,2156
Joseph Conrad,2023,8,7,2023
Joseph Conrad,2023,8,8,2053
Joseph Conrad,2023,8,9,2233
Joseph Conrad,2023,8,10,1885
Joseph Conrad,2023,8,11,1753
Joseph Conrad,2023,8,12,1838
Joseph Conrad,2023,8,13,1935
Joseph Conrad,2023,8,14,1880
Joseph Conrad,2023,8,15,1891
Joseph Conrad,2023,8,16,1895
Joseph Conrad,2023,8,17,1889
Joseph Conrad,2023,8,18,1804
Joseph Conrad,2023,8,19,1728
Joseph Conrad,2023,8,20,1857
Joseph Conrad,2023,8,21,1926
Joseph Conrad,2023,8,22,2005
Joseph Conrad,2023,8,23,1928
Joseph Conrad,2023,8,24,1829
Joseph Conrad,2023,8,25,1837
Joseph Conrad,2023,8,26,1806
Joseph Conrad,2023,8,27,1960
Joseph Conrad,2023,8,28,2074
Joseph Conrad,2023,8,29,1998
Joseph Conrad,2023,8,30,1936
Joseph Conrad,2023,8,31,3255
Joseph Conrad,2023,9,1,3091
Joseph Conrad,2023,9,2,1989
Joseph Conrad,2023,9,3,1797
Joseph Conrad,2023,9,4,1977
Joseph Conrad,2023,9,5,2037
Joseph Conrad,2023,9,6,1990
Joseph Conrad,2023,9,7,1830
Joseph Conrad,2023,9,8,1760
Joseph Conrad,2023,9,9,1731
Joseph Conrad,2023,9,10,1912
Joseph Conrad,2023,9,11,2008
Joseph Conrad,2023,9,12,1970
Joseph Conrad,2023,9,13,1870
Joseph Conrad,2023,9,14,1840
Joseph Conrad,2023,9,15,1895
Joseph Conrad,2023,9,16,1770
Joseph Conrad,2023,9,17,1925
Joseph Conrad,2023,9,18,1929
Joseph Conrad,2023,9,19,2001
Joseph Conrad,2023,9,20,1863
Joseph Conrad,2023,9,21,1817
Joseph Conrad,2023,9,22,1976
Joseph Conrad,2023,9,23,1840
Joseph Conrad,2023,9,24,1752
Joseph Conrad,2023,9,25,1885
Joseph Conrad,2023,9,26,2078
Joseph Conrad,2023,9,27,1994
Joseph Conrad,2023,9,28,1824
Joseph Conrad,2023,9,29,1845
W. B. Yeats,2023,8,1,1955
W. B. Yeats,2023,8,2,2017
W. B. Yeats,2023,8,3,1921
W. B. Yeats,2023,8,4,1891
W. B. Yeats,2023,8,5,1612
W. B. Yeats,2023,8,6,1835
W. B. Yeats,2023,8,7,1975
W. B. Yeats,2023,8,8,2049
W. B. Yeats,2023,8,9,1957
W. B. Yeats,2023,8,10,1815
W. B. Yeats,2023,8,11,1686
W. B. Yeats,2023,8,12,1702
W. B. Yeats,2023,8,13,2584
W. B. Yeats,2023,8,14,1732
W. B. Yeats,2023,8,15,1890
W. B. Yeats,2023,8,16,1926
W. B. Yeats,2023,8,17,1887
W. B. Yeats,2023,8,18,1821
W. B. Yeats,2023,8,19,2077
W. B. Yeats,2023,8,20,2170
W. B. Yeats,2023,8,21,2098
W. B. Yeats,2023,8,22,2083
W. B. Yeats,2023,8,23,2337
W. B. Yeats,2023,8,24,2217
W. B. Yeats,2023,8,25,1903
W. B. Yeats,2023,8,26,1707
W. B. Yeats,2023,8,27,2608
W. B. Yeats,2023,8,28,2096
W. B. Yeats,2023,8,29,1879
W. B. Yeats,2023,8,30,1958
W. B. Yeats,2023,8,31,1778
W. B. Yeats,2023,9,1,1622
W. B. Yeats,2023,9,2,1540
W. B. Yeats,2023,9,3,1806
W. B. Yeats,2023,9,4,1661
W. B. Yeats,2023,9,5,1552
W. B. Yeats,2023,9,6,1705
W. B. Yeats,2023,9,7,1896
W. B. Yeats,2023,9,8,1971
W. B. Yeats,2023,9,9,1664
W. B. Yeats,2023,9,10,1849
W. B. Yeats,2023,9,11,2077
W. B. Yeats,2023,9,12,2377
W. B. Yeats,2023,9,13,2065
W. B. Yeats,2023,9,14,2091
W. B. Yeats,2023,9,15,1734
W. B. Yeats,2023,9,16,1591
W. B. Yeats,2023,9,17,1832
W. B. Yeats,2023,9,18,2013
W. B. Yeats,2023,9,19,1941
W. B. Yeats,2023,9,20,1883
W. B. Yeats,2023,9,21,1827
W. B. Yeats,2023,9,22,1686
W. B. Yeats,2023,9,23,1560
W. B. Yeats,2023,9,24,1845
W. B. Yeats,2023,9,25,1781
W. B. Yeats,2023,9,26,2748
W. B. Yeats,2023,9,27,1869
W. B. Yeats,2023,9,28,1880
W. B. Yeats,2023,9,29,1680
Virginia Woolf,2023,8,1,4738
Virginia Woolf,2023,8,2,3984
Virginia Woolf,2023,8,3,4089
Virginia Woolf,2023,8,4,3841
Virginia Woolf,2023,8,5,4126
Virginia Woolf,2023,8,6,4050
Virginia Woolf,2023,8,7,4097
Virginia Woolf,2023,8,8,3955
Virginia Woolf,2023,8,9,5811
Virginia Woolf,2023,8,10,5601
Virginia Woolf,2023,8,11,3917
Virginia Woolf,2023,8,12,4132
Virginia Woolf,2023,8,13,4531
Virginia Woolf,2023,8,14,4224
Virginia Woolf,2023,8,15,3955
Virginia Woolf,2023,8,16,4408
Virginia Woolf,2023,8,17,4683
Virginia Woolf,2023,8,18,4617
Virginia Woolf,2023,8,19,4622
Virginia Woolf,2023,8,20,4320
Virginia Woolf,2023,8,21,4137
Virginia Woolf,2023,8,22,4548
Virginia Woolf,2023,8,23,4150
Virginia Woolf,2023,8,24,4060
Virginia Woolf,2023,8,25,4230
Virginia Woolf,2023,8,26,4168
Virginia Woolf,2023,8,27,4720
Virginia Woolf,2023,8,28,4466
Virginia Woolf,2023,8,29,4190
Virginia Woolf,2023,8,30,3953
Virginia Woolf,2023,8,31,3906
Virginia Woolf,2023,9,1,3598
Virginia Woolf,2023,9,2,3901
Virginia Woolf,2023,9,3,4704
Virginia Woolf,2023,9,4,4745
Virginia Woolf,2023,9,5,4285
Virginia Woolf,2023,9,6,4216
Virginia Woolf,2023,9,7,3967
Virginia Woolf,2023,9,8,3846
Virginia Woolf,2023,9,9,3880
Virginia Woolf,2023,9,10,4360
Virginia Woolf,2023,9,11,4147
Virginia Woolf,2023,9,12,4150
Virginia Woolf,2023,9,13,4543
Virginia Woolf,2023,9,14,4205
Virginia Woolf,2023,9,15,4245
Virginia Woolf,2023,9,16,4630
Virginia Woolf,2023,9,17,4519
Virginia Woolf,2023,9,18,4085
Virginia Woolf,2023,9,19,3989
Virginia Woolf,2023,9,20,4162
Virginia Woolf,2023,9,21,4209
Virginia Woolf,2023,9,22,4059
Virginia Woolf,2023,9,23,4338
Virginia Woolf,2023,9,24,6144
Virginia Woolf,2023,9,25,5185
Virginia Woolf,2023,9,26,4838
Virginia Woolf,2023,9,27,4340
Virginia Woolf,2023,9,28,4997
Virginia Woolf,2023,9,29,4155
James Joyce,2023,8,1,2180
James Joyce,2023,8,2,2051
James Joyce,2023,8,3,1895
James Joyce,2023,8,4,1944
James Joyce,2023,8,5,2012
James Joyce,2023,8,6,2089
James Joyce,2023,8,7,2042
James Joyce,2023,8,8,2096
James Joyce,2023,8,9,2391
James Joyce,2023,8,10,2052
James Joyce,2023,8,11,1862
James Joyce,2023,8,12,1851
James Joyce,2023,8,13,2089
James Joyce,2023,8,14,2070
James Joyce,2023,8,15,2028
James Joyce,2023,8,16,1974
James Joyce,2023,8,17,2099
James Joyce,2023,8,18,1924
James Joyce,2023,8,19,1796
James Joyce,2023,8,20,2034
James Joyce,2023,8,21,2044
James Joyce,2023,8,22,2367
James Joyce,2023,8,23,1928
James Joyce,2023,8,24,1957
James Joyce,2023,8,25,1949
James Joyce,2023,8,26,2044
James Joyce,2023,8,27,2057
James Joyce,2023,8,28,2127
James Joyce,2023,8,29,2060
James Joyce,2023,8,30,1981
James Joyce,2023,8,31,2145
James Joyce,2023,9,1,1985
James Joyce,2023,9,2,1751
James Joyce,2023,9,3,1962
James Joyce,2023,9,4,2065
James Joyce,2023,9,5,2005
James Joyce,2023,9,6,2255
James Joyce,2023,9,7,2509
James Joyce,2023,9,8,2179
James Joyce,2023,9,9,2054
James Joyce,2023,9,10,2723
James Joyce,2023,9,11,2697
James Joyce,2023,9,12,2153
James Joyce,2023,9,13,2157
James Joyce,2023,9,14,2105
James Joyce,2023,9,15,1955
James Joyce,2023,9,16,1846
James Joyce,2023,9,17,1995
James Joyce,2023,9,18,2192
James Joyce,2023,9,19,2152
James Joyce,2023,9,20,2144
James Joyce,2023,9,21,2176
James Joyce,2023,9,22,2422
James Joyce,2023,9,23,2081
James Joyce,2023,9,24,2173
James Joyce,2023,9,25,2225
James Joyce,2023,9,26,2117
James Joyce,2023,9,27,2129
James Joyce,2023,9,28,2142
James Joyce,2023,9,29,1899
D. H. Lawrence,2023,8,1,1593
D. H. Lawrence,2023,8,2,1467
D. H. Lawrence,2023,8,3,1709
D. H. Lawrence,2023,8,4,1381
D. H. Lawrence,2023,8,5,1382
D. H. Lawrence,2023,8,6,1424
D. H. Lawrence,2023,8,7,1582
D. H. Lawrence,2023,8,8,1468
D. H. Lawrence,2023,8,9,1502
D. H. Lawrence,2023,8,10,1289
D. H. Lawrence,2023,8,11,1307
D. H. Lawrence,2023,8,12,1352
D. H. Lawrence,2023,8,13,1424
D. H. Lawrence,2023,8,14,1342
D. H. Lawrence,2023,8,15,1360
D. H. Lawrence,2023,8,16,1454
D. H. Lawrence,2023,8,17,1435
D. H. Lawrence,2023,8,18,1267
D. H. Lawrence,2023,8,19,1253
D. H. Lawrence,2023,8,20,1430
D. H. Lawrence,2023,8,21,1419
D. H. Lawrence,2023,8,22,1308
D. H. Lawrence,2023,8,23,1405
D. H. Lawrence,2023,8,24,1348
D. H. Lawrence,2023,8,25,1245
D. H. Lawrence,2023,8,26,1377
D. H. Lawrence,2023,8,27,1734
D. H. Lawrence,2023,8,28,1571
D. H. Lawrence,2023,8,29,1415
D. H. Lawrence,2023,8,30,1316
D. H. Lawrence,2023,8,31,1354
D. H. Lawrence,2023,9,1,1249
D. H. Lawrence,2023,9,2,1370
D. H. Lawrence,2023,9,3,1425
D. H. Lawrence,2023,9,4,1473
D. H. Lawrence,2023,9,5,1475
D. H. Lawrence,2023,9,6,7080
D. H. Lawrence,2023,9,7,1505
D. H. Lawrence,2023,9,8,1292
D. H. Lawrence,2023,9,9,1416
D. H. Lawrence,2023,9,10,1502
D. H. Lawrence,2023,9,11,2436
D. H. Lawrence,2023,9,12,1768
D. H. Lawrence,2023,9,13,1563
D. H. Lawrence,2023,9,14,1763
D. H. Lawrence,2023,9,15,1373
D. H. Lawrence,2023,9,16,1248
D. H. Lawrence,2023,9,17,1344
D. H. Lawrence,2023,9,18,1878
D. H. Lawrence,2023,9,19,1280
D. H. Lawrence,2023,9,20,1318
D. H. Lawrence,2023,9,21,1201
D. H. Lawrence,2023,9,22,1090
D. H. Lawrence,2023,9,23,1218
D. H. Lawrence,2023,9,24,1383
D. H. Lawrence,2023,9,25,1523
D. H. Lawrence,2023,9,26,1394
D. H. Lawrence,2023,9,27,1220
D. H. Lawrence,2023,9,28,1137
D. H. Lawrence,2023,9,29,1159
A. A. Milne,2023,8,1,1000
A. A. Milne,2023,8,2,980
A. A. Milne,2023,8,3,988
A. A. Milne,2023,8,4,928
A. A. Milne,2023,8,5,1133
A. A. Milne,2023,8,6,1108
A. A. Milne,2023,8,7,1154
A. A. Milne,2023,8,8,1420
A. A. Milne,2023,8,9,939
A. A. Milne,2023,8,10,1251
A. A. Milne,2023,8,11,1052
A. A. Milne,2023,8,12,1173
A. A. Milne,2023,8,13,1672
A. A. Milne,2023,8,14,1433
A. A. Milne,2023,8,15,1727
A. A. Milne,2023,8,16,1085
A. A. Milne,2023,8,17,1079
A. A. Milne,2023,8,18,1832
A. A. Milne,2023,8,19,1237
A. A. Milne,2023,8,20,1268
A. A. Milne,2023,8,21,1179
A. A. Milne,2023,8,22,1855
A. A. Milne,2023,8,23,2103
A. A. Milne,2023,8,24,1805
A. A. Milne,2023,8,25,1789
A. A. Milne,2023,8,26,1978
A. A. Milne,2023,8,27,2249
A. A. Milne,2023,8,28,1745
A. A. Milne,2023,8,29,1374
A. A. Milne,2023,8,30,1422
A. A. Milne,2023,8,31,1372
A. A. Milne,2023,9,1,2165
A. A. Milne,2023,9,2,1769
A. A. Milne,2023,9,3,1959
A. A. Milne,2023,9,4,1781
A. A. Milne,2023,9,5,1259
A. A. Milne,2023,9,6,1121
A. A. Milne,2023,9,7,1269
A. A. Milne,2023,9,8,1159
A. A. Milne,2023,9,9,1486
A. A. Milne,2023,9,10,1139
A. A. Milne,2023,9,11,1111
A. A. Milne,2023,9,12,1085
A. A. Milne,2023,9,13,931
A. A. Milne,2023,9,14,862
A. A. Milne,2023,9,15,869
A. A. Milne,2023,9,16,955
A. A. Milne,2023,9,17,1040
A. A. Milne,2023,9,18,1041
A. A. Milne,2023,9,19,997
A. A. Milne,2023,9,20,1087
A. A. Milne,2023,9,21,1214
A. A. Milne,2023,9,22,978
A. A. Milne,2023,9,23,952
A. A. Milne,2023,9,24,963
A. A. Milne,2023,9,25,1102
A. A. Milne,2023,9,26,924
A. A. Milne,2023,9,27,808
A. A. Milne,2023,9,28,819
A. A. Milne,2023,9,29,830
Beatrix Potter,2023,8,1,1435
Beatrix Potter,2023,8,2,1237
Beatrix Potter,2023,8,3,1384
Beatrix Potter,2023,8,4,1290
Beatrix Potter,2023,8,5,1390
Beatrix Potter,2023,8,6,1707
Beatrix Potter,2023,8,7,1314
Beatrix Potter,2023,8,8,2118
Beatrix Potter,2023,8,9,1928
Beatrix Potter,2023,8,10,1304
Beatrix Potter,2023,8,11,1345
Beatrix Potter,2023,8,12,1598
Beatrix Potter,2023,8,13,1602
Beatrix Potter,2023,8,14,1308
Beatrix Potter,2023,8,15,1249
Beatrix Potter,2023,8,16,1227
Beatrix Potter,2023,8,17,1367
Beatrix Potter,2023,8,18,1430
Beatrix Potter,2023,8,19,1516
Beatrix Potter,2023,8,20,1678
Beatrix Potter,2023,8,21,1512
Beatrix Potter,2023,8,22,1579
Beatrix Potter,2023,8,23,1543
Beatrix Potter,2023,8,24,1297
Beatrix Potter,2023,8,25,1145
Beatrix Potter,2023,8,26,1331
Beatrix Potter,2023,8,27,1584
Beatrix Potter,2023,8,28,1308
Beatrix Potter,2023,8,29,1192
Beatrix Potter,2023,8,30,1414
Beatrix Potter,2023,8,31,1461
Beatrix Potter,2023,9,1,2901
Beatrix Potter,2023,9,2,4498
Beatrix Potter,2023,9,3,4192
Beatrix Potter,2023,9,4,3990
Beatrix Potter,2023,9,5,3459
Beatrix Potter,2023,9,6,2998
Beatrix Potter,2023,9,7,2946
Beatrix Potter,2023,9,8,3526
Beatrix Potter,2023,9,9,4172
Beatrix Potter,2023,9,10,3182
Beatrix Potter,2023,9,11,2287
Beatrix Potter,2023,9,12,1960
Beatrix Potter,2023,9,13,1912
Beatrix Potter,2023,9,14,2005
Beatrix Potter,2023,9,15,2396
Beatrix Potter,2023,9,16,2562
Beatrix Potter,2023,9,17,4008
Beatrix Potter,2023,9,18,2599
Beatrix Potter,2023,9,19,1770
Beatrix Potter,2023,9,20,2018
Beatrix Potter,2023,9,21,1796
Beatrix Potter,2023,9,22,1915
Beatrix Potter,2023,9,23,2161
Beatrix Potter,2023,9,24,2784
Beatrix Potter,2023,9,25,2773
Beatrix Potter,2023,9,26,1817
Beatrix Potter,2023,9,27,1721
Beatrix Potter,2023,9,28,1747
Beatrix Potter,2023,9,29,1837
C. S. Lewis,2023,8,1,3685
C. S. Lewis,2023,8,2,3590
C. S. Lewis,2023,8,3,3788
C. S. Lewis,2023,8,4,3490
C. S. Lewis,2023,8,5,3938
C. S. Lewis,2023,8,6,4736
C. S. Lewis,2023,8,7,3849
C. S. Lewis,2023,8,8,4081
C. S. Lewis,2023,8,9,3836
C. S. Lewis,2023,8,10,3699
C. S. Lewis,2023,8,11,3711
C. S. Lewis,2023,8,12,3803
C. S. Lewis,2023,8,13,4429
C. S. Lewis,2023,8,14,4068
C. S. Lewis,2023,8,15,3770
C. S. Lewis,2023,8,16,3757
C. S. Lewis,2023,8,17,3680
C. S. Lewis,2023,8,18,3625
C. S. Lewis,2023,8,19,3677
C. S. Lewis,2023,8,20,26887
C. S. Lewis,2023,8,21,5843
C. S. Lewis,2023,8,22,4858
C. S. Lewis,2023,8,23,4441
C. S. Lewis,2023,8,24,21058
C. S. Lewis,2023,8,25,8165
C. S. Lewis,2023,8,26,6097
C. S. Lewis,2023,8,27,5799
C. S. Lewis,2023,8,28,4971
C. S. Lewis,2023,8,29,4333
C. S. Lewis,2023,8,30,4140
C. S. Lewis,2023,8,31,4039
C. S. Lewis,2023,9,1,3999
C. S. Lewis,2023,9,2,4181
C. S. Lewis,2023,9,3,4592
C. S. Lewis,2023,9,4,4546
C. S. Lewis,2023,9,5,4643
C. S. Lewis,2023,9,6,3689
C. S. Lewis,2023,9,7,3989
C. S. Lewis,2023,9,8,3605
C. S. Lewis,2023,9,9,3722
C. S. Lewis,2023,9,10,4304
C. S. Lewis,2023,9,11,3783
C. S. Lewis,2023,9,12,3629
C. S. Lewis,2023,9,13,3539
C. S. Lewis,2023,9,14,5162
C. S. Lewis,2023,9,15,5348
C. S. Lewis,2023,9,16,4622
C. S. Lewis,2023,9,17,4861
C. S. Lewis,2023,9,18,4722
C. S. Lewis,2023,9,19,4259
C. S. Lewis,2023,9,20,3816
C. S. Lewis,2023,9,21,3842
C. S. Lewis,2023,9,22,3550
C. S. Lewis,2023,9,23,3878
C. S. Lewis,2023,9,24,4395
C. S. Lewis,2023,9,25,4056
C. S. Lewis,2023,9,26,3629
C. S. Lewis,2023,9,27,3576
C. S. Lewis,2023,9,28,3891
C. S. Lewis,2023,9,29,3646
Daphne du Maurier,2023,8,1,1038
Daphne du Maurier,2023,8,2,1014
Daphne du Maurier,2023,8,3,1072
Daphne du Maurier,2023,8,4,1061
Daphne du Maurier,2023,8,5,1086
Daphne du Maurier,2023,8,6,1146
Daphne du Maurier,2023,8,7,1086
Daphne du Maurier,2023,8,8,1032
Daphne du Maurier,2023,8,9,1657
Daphne du Maurier,2023,8,10,956
Daphne du Maurier,2023,8,11,952
Daphne du Maurier,2023,8,12,1078
Daphne du Maurier,2023,8,13,1304
Daphne du Maurier,2023,8,14,1042
Daphne du Maurier,2023,8,15,1082
Daphne du Maurier,2023,8,16,2754
Daphne du Maurier,2023,8,17,1085
Daphne du Maurier,2023,8,18,1047
Daphne du Maurier,2023,8,19,1083
Daphne du Maurier,2023,8,20,1082
Daphne du Maurier,2023,8,21,1081
Daphne du Maurier,2023,8,22,944
Daphne du Maurier,2023,8,23,1063
Daphne du Maurier,2023,8,24,933
Daphne du Maurier,2023,8,25,917
Daphne du Maurier,2023,8,26,1237
Daphne du Maurier,2023,8,27,1365
Daphne du Maurier,2023,8,28,1238
Daphne du Maurier,2023,8,29,1031
Daphne du Maurier,2023,8,30,1024
Daphne du Maurier,2023,8,31,3711
Daphne du Maurier,2023,9,1,3231
Daphne du Maurier,2023,9,2,2609
Daphne du Maurier,2023,9,3,2500
Daphne du Maurier,2023,9,4,2320
Daphne du Maurier,2023,9,5,2013
Daphne du Maurier,2023,9,6,1975
Daphne du Maurier,2023,9,7,2027
Daphne du Maurier,2023,9,8,1502
Daphne du Maurier,2023,9,9,1634
Daphne du Maurier,2023,9,10,1835
Daphne du Maurier,2023,9,11,1418
Daphne du Maurier,2023,9,12,1379
Daphne du Maurier,2023,9,13,1320
Daphne du Maurier,2023,9,14,1503
Daphne du Maurier,2023,9,15,1279
Daphne du Maurier,2023,9,16,1353
Daphne du Maurier,2023,9,17,1432
Daphne du Maurier,2023,9,18,1461
Daphne du Maurier,2023,9,19,1203
Daphne du Maurier,2023,9,20,1291
Daphne du Maurier,2023,9,21,1247
Daphne du Maurier,2023,9,22,1909
Daphne du Maurier,2023,9,23,1279
Daphne du Maurier,2023,9,24,1571
Daphne du Maurier,2023,9,25,1901
Daphne du Maurier,2023,9,26,1382
Daphne du Maurier,2023,9,27,1573
Daphne du Maurier,2023,9,28,1211
Daphne du Maurier,2023,9,29,1094
T. S. Eliot,2023,8,1,2309
T. S. Eliot,2023,8,2,2271
T. S. Eliot,2023,8,3,2320
T. S. Eliot,2023,8,4,2335
T. S. Eliot,2023,8,5,2156
T. S. Eliot,2023,8,6,3449
T. S. Eliot,2023,8,7,2829
T. S. Eliot,2023,8,8,2473
T. S. Eliot,2023,8,9,2314
T. S. Eliot,2023,8,10,2151
T. S. Eliot,2023,8,11,2038
T. S. Eliot,2023,8,12,2043
T. S. Eliot,2023,8,13,2382
T. S. Eliot,2023,8,14,2230
T. S. Eliot,2023,8,15,2214
T. S. Eliot,2023,8,16,2374
T. S. Eliot,2023,8,17,2425
T. S. Eliot,2023,8,18,2143
T. S. Eliot,2023,8,19,2308
T. S. Eliot,2023,8,20,2461
T. S. Eliot,2023,8,21,2608
T. S. Eliot,2023,8,22,2401
T. S. Eliot,2023,8,23,2226
T. S. Eliot,2023,8,24,2419
T. S. Eliot,2023,8,25,2150
T. S. Eliot,2023,8,26,2102
T. S. Eliot,2023,8,27,2192
T. S. Eliot,2023,8,28,2358
T. S. Eliot,2023,8,29,2345
T. S. Eliot,2023,8,30,2113
T. S. Eliot,2023,8,31,2302
T. S. Eliot,2023,9,1,2001
T. S. Eliot,2023,9,2,1864
T. S. Eliot,2023,9,3,2002
T. S. Eliot,2023,9,4,2232
T. S. Eliot,2023,9,5,2209
T. S. Eliot,2023,9,6,2195
